date,MCALDT,TMNOMPRC_1,TMNOMPRC_2,TMNOMPRC_3,TMNOMPRC_4,TMNOMPRC_5,TMYTM_1,TMYTM_2,TMYTM_3,TMYTM_4,TMYTM_5
1990-10-31,10/31/1990,92.815861032,85.895396429,79.138254038,72.532094571,66.483636648,7.4552644508,7.6019975323,7.806255758,8.0230309131,8.1598152866
1990-11-30,11/30/1990,92.948713468,86.287079041,79.715643482,73.311196891,67.477530356,7.3323201767,7.3644277904,7.5499167344,7.7561086332,7.8632016861
1990-12-31,12/31/1990,93.315576746,86.824593681,80.299322688,74.171995131,68.210114452,6.9183138742,7.0543498828,7.3069606009,7.4695882793,7.6557413245
1991-01-31,01/31/1991,93.604953645,87.091604745,80.649319297,74.259038082,68.637180009,6.6086880349,6.9199640558,7.1621202634,7.4351748501,7.5225940972
1991-02-28,02/28/1991,93.709791293,87.120084019,80.658489023,74.221887869,68.488896519,6.4967506018,6.9035941208,7.1583339783,7.4476763841,7.5616841305
1991-03-28,03/28/1991,93.780036027,86.932149524,80.442256879,73.917117566,67.912455123,6.3522055425,6.9639544399,7.2279489413,7.5350001735,7.7263140117
1991-04-30,04/30/1991,93.987257922,87.485267624,80.907291762,74.344705912,68.554350479,6.1841539487,6.6758438684,7.0622079758,7.4165232132,7.5426004285
1991-05-31,05/31/1991,93.951173951,87.380434651,80.934454483,74.21876314,68.315252363,6.2566382238,6.7634697645,7.0445856345,7.4487281815,7.6124001833
1991-06-28,06/28/1991,93.833602008,87.143060304,80.295853076,73.512866092,67.465789797,6.3128300192,6.852790288,7.2950870531,7.6769690801,7.8623743234
1991-07-31,07/31/1991,94.011474195,87.477379103,80.809176875,74.025921158,68.000950704,6.1584621701,6.6894975292,7.1091471485,7.5137254875,7.7045266194
1991-08-30,08/30/1991,94.482964233,88.128827105,81.88037448,75.270699336,69.401780483,5.6441372512,6.3012612998,6.6515460932,7.0922657364,7.2971563252
1991-09-30,09/30/1991,94.757123503,88.810918041,82.722432609,76.415608927,70.927871456,5.3706024214,5.9249133289,6.3168770155,6.724580134,6.8626136776
1991-10-31,10/31/1991,94.976867113,89.396907595,83.333344071,77.03419004,71.49488134,5.1536828117,5.6118922725,6.0718361217,6.5185562874,6.70354017
1991-11-29,11/29/1991,95.298623991,89.817230457,84.023549439,77.527939582,71.914748103,4.7892390003,5.3549965595,5.7918571139,6.3545901967,6.5865582531
1991-12-31,12/31/1991,95.903472848,90.961910134,85.616066338,79.342905698,74.365545517,4.1713708371,4.7299874316,5.1765744739,5.7887439014,5.9170644835
1992-01-31,01/31/1992,95.765243845,90.399756072,84.147428737,77.877910661,72.512239481,4.3389242514,5.0395273981,5.7480782308,6.2464176106,6.42125931
1992-02-28,02/28/1992,95.705792634,90.043594551,83.96847696,77.489374861,71.688585148,4.4011942886,5.2366389888,5.8189771635,6.3670120237,6.649485918
1992-03-31,03/31/1992,95.495307379,89.470240058,82.916818946,76.366779664,70.755945285,4.6093077105,5.563206466,6.2444089222,6.7451804783,6.9148832142
1992-04-30,04/30/1992,95.71842676,89.779932904,83.376196604,76.761647457,70.747751644,4.3759358941,5.3978292809,6.0713335599,6.6071010535,6.9171981089
1992-05-29,05/29/1992,95.832136516,90.146365896,84.000716614,77.670834846,71.56255113,4.2689061252,5.1726060416,5.8008999336,6.3043048389,6.6846398679
1992-06-30,06/30/1992,96.017985684,90.848331775,84.908716615,78.691126972,72.937045027,4.0634661196,4.7989376862,5.453114454,5.9951010947,6.3080136272
1992-07-31,07/31/1992,96.493051525,91.658333782,86.066690137,80.04475301,74.6520276,3.5797261433,4.3670790594,5.0015909338,5.5607987368,5.8434479416
1992-08-31,08/31/1992,96.622551678,92.110823275,86.739755891,80.766843723,75.491654514,3.4358017793,4.1088866537,4.7419288694,5.3400913659,5.6260441099
1992-09-30,09/30/1992,96.942562451,92.729493978,87.634984256,81.939240131,76.497188428,3.1051522548,3.7741799068,4.4036849267,4.9763963068,5.3553893358
1992-10-30,10/30/1992,96.468083913,91.459418076,85.881081494,79.72633259,73.993767389,3.605675623,4.4576351824,5.0689250492,5.6565078354,6.0171921836
1992-11-30,11/30/1992,96.153771522,90.956848301,84.971082052,78.767553629,73.196172497,3.9221489328,4.7392493218,5.428640113,5.9667257473,6.2439623368
1992-12-31,12/31/1992,96.415190321,91.404635043,85.552947992,79.660933437,73.880667133,3.6506420836,4.4998640529,5.2106748139,5.6808813772,6.0510641685
1993-01-29,01/29/1993,96.594816145,91.902646912,86.620610998,81.084994333,75.302773643,3.4456307554,4.2104822774,4.7790177344,5.231057981,5.6668540485
1993-02-26,02/26/1993,96.725892719,92.449128777,87.555700938,82.029760179,76.662451568,3.3107644185,3.9148570511,4.4177303665,4.9420470096,5.3093444327
1993-03-31,03/31/1993,96.703168672,92.468160302,87.406140407,81.996863292,76.911873426,3.3524016005,3.915290684,4.4909227694,4.9588334506,5.2473229962
1993-04-30,04/30/1993,96.765679294,92.72722952,87.769794597,82.39678546,77.278605795,3.2968132434,3.7857730722,4.3444582888,4.8372809341,5.1522374345
1993-05-28,05/28/1993,96.405499601,91.947585889,86.905934143,81.610114279,76.328315368,3.630850961,4.1803948589,4.6611022692,5.0700067451,5.3966100787
1993-06-30,06/30/1993,96.56085437,92.343899542,87.653285116,82.696287902,77.66724099,3.4996761164,3.982526977,4.3967182741,4.7466357687,5.0519641658
1993-07-30,07/30/1993,96.574961607,92.11595117,87.27438162,82.407179917,77.083455397,3.4946420144,4.1004860924,4.5288354223,4.8308228969,5.199931697
1993-08-31,08/31/1993,96.702263523,92.621151662,88.096666194,83.562286031,78.672163307,3.3533376122,3.8326325374,4.2245166231,4.4925245998,4.7949884453
1993-09-30,09/30/1993,96.682866611,92.602794672,88.151952254,83.364856313,78.74342148,3.3733980081,3.8478142125,4.1997691124,4.5454705808,4.7768913421
1993-10-29,10/29/1993,96.584121782,92.408595097,87.87492774,83.179689061,78.596277064,3.4566423937,3.9367241031,4.2967499922,4.5947335235,4.8116439917
1993-11-30,11/30/1993,96.433408061,91.996947516,87.28656751,82.193520652,77.309513612,3.6317487761,4.1707394333,4.5324534966,4.9057031079,5.1442443519
1993-12-31,12/31/1993,96.438735084,91.960103679,87.454387537,82.051531058,77.057736285,3.6361872032,4.2022812182,4.4643502765,4.942182769,5.2094498038
1994-01-31,01/31/1994,96.544437958,92.170243151,87.532560329,82.719379693,77.832609936,3.5166786666,4.0766424956,4.4345951144,4.7429068534,5.0149416636
1994-02-28,02/28/1994,96.018834979,91.136849585,86.005017089,80.744636422,75.628299234,4.0625816062,4.6340503746,5.0209000131,5.3469662026,5.5898557269
1994-03-31,03/31/1994,95.622113564,90.198266147,84.366262106,78.713018531,73.324489657,4.476607925,5.1650745115,5.6615832465,5.9799448958,6.2021120062
1994-04-29,04/29/1994,95.138493594,89.249032516,83.223702835,77.324128435,71.914847343,4.9973444445,5.6714422114,6.1101062664,6.4203085485,6.5865306839
1994-05-31,05/31/1994,94.840613105,88.81127566,82.736301049,76.95033144,71.482780397,5.2972460191,5.9247122676,6.3170579108,6.5547403539,6.7216382925
1994-06-30,06/30/1994,94.717522495,88.562064537,82.546674082,76.37267551,70.750264724,5.4271171281,6.0816603145,6.3877102726,6.7340179156,6.9164880768
1994-07-29,07/29/1994,94.806352844,88.821988791,82.945454652,77.095346997,71.619353572,5.304311853,5.9025403394,6.215869083,6.4898461522,6.6687886291
1994-08-31,08/31/1994,94.681285998,88.547106142,82.638770102,76.84852838,71.343485922,5.4653818867,6.0817751397,6.3621847593,6.5788407292,6.7495842554
1994-09-30,09/30/1994,94.305189491,87.806653502,81.552450338,75.444230683,69.708698576,5.879505108,6.4927512394,6.7912585565,7.0395902502,7.2129489827
1994-10-31,10/31/1994,94.135537694,87.390810001,81.001622319,74.849787198,69.072886289,6.0434551878,6.7297840161,7.0169588656,7.2421729544,7.404215296
1994-11-30,11/30/1994,93.391844674,86.488203011,79.837072501,73.731655467,68.14100171,6.8366160693,7.2581081361,7.5129348889,7.6132346562,7.6676197798
1994-12-30,12/30/1994,93.125481921,86.042451865,79.40993041,73.474263516,68.12571736,7.1418003242,7.4959326322,7.6708811489,7.6953334029,7.667904814
1995-01-31,01/31/1995,93.478958887,86.707698585,80.307915066,74.433961687,69.01014924,6.7433813656,7.1216199003,7.3100669244,7.3865064883,7.4142691835
1995-02-28,02/28/1995,93.840592184,87.510378941,81.529708906,75.893380959,70.60472219,6.3398976734,6.6615138169,6.8067570598,6.9007447186,6.9538424375
1995-03-31,03/31/1995,93.864407429,87.500089193,81.480009044,75.813566065,70.555206753,6.3492875145,6.6673852784,6.8208539741,6.9175855219,6.9678580963
1995-04-28,04/28/1995,93.940173962,87.835287473,81.947450722,76.357344984,71.281133343,6.2002443604,6.4588000261,6.6182673499,6.7298205544,6.7633581069
1995-05-31,05/31/1995,94.447604773,89.090430223,83.855397864,78.830689565,74.088823863,5.6968874313,5.775913109,5.8745754956,5.9548524137,5.9915436781
1995-06-30,06/30/1995,94.613905896,89.205237817,84.012322955,78.964086829,74.466042638,5.5517830055,5.7037081277,5.8015918465,5.9003846234,5.8900844254
1995-07-31,07/31/1995,94.564168277,89.058133968,83.601527785,78.417255784,73.793243567,5.5738844676,5.7861157726,5.9648326103,6.0781545892,6.0714065374
1995-08-31,08/31/1995,94.533567867,89.148530298,83.851039769,78.732535793,74.135540388,5.6215199041,5.751194721,5.8655867859,5.9737510394,5.9789505027
1995-09-29,09/29/1995,94.479245324,89.167127229,83.932314841,78.89157419,74.405853669,5.6480519414,5.717223664,5.8280048133,5.9192852779,5.9062387392
1995-10-31,10/31/1995,94.620721018,89.519706497,84.420875047,79.524117338,75.099652564,5.514262128,5.5279974478,5.6451828445,5.7316722931,5.7208156371
1995-11-30,11/30/1995,94.817999068,90.003190652,85.137268198,80.386695394,76.123106297,5.321093116,5.2734771668,5.3586169065,5.4543018916,5.4503936514
1995-12-29,12/29/1995,95.001620118,90.300146059,85.565419143,80.894727811,76.690811704,5.085822716,5.080675998,5.1821013087,5.289669161,5.3019551956
1996-01-31,01/31/1996,95.216018703,90.725583279,86.043932371,81.412644605,77.137056997,4.8888055913,4.866540191,5.0149856524,5.1374709484,5.1860443291
1996-02-29,02/29/1996,94.989540524,89.849511002,84.834758731,79.837781236,75.328215225,5.1403400194,5.3590419069,5.4921926544,5.6254806708,5.6632050354
1996-03-29,03/29/1996,94.698497785,89.219873383,83.873184366,78.593021178,73.911050727,5.4175198301,5.687736066,5.8514536568,6.0098330318,6.0395379387
1996-04-30,04/30/1996,94.617554432,88.804977526,83.210505935,77.802429707,72.909885322,5.5327162326,5.9363742171,6.1265526118,6.279239306,6.3154583725
1996-05-31,05/31/1996,94.49787711,88.451206492,82.664178089,77.073335567,72.033952695,5.6748293481,6.1528135507,6.3635620784,6.5058642612,6.5570591382
1996-06-28,06/28/1996,94.483563007,88.650977495,82.905411143,77.580265442,72.686121581,5.6435069686,6.0066997817,6.237602195,6.3334137128,6.3734097798
1996-07-31,07/31/1996,94.300873922,88.491761498,82.74635548,77.309222575,72.281183581,5.8679728925,6.1130364362,6.318777498,6.429519581,6.4885713187
1996-08-30,08/30/1996,94.356940151,88.278594132,82.365149106,76.820541543,71.759558757,5.8244937118,6.2250989762,6.461025991,6.5834344554,6.6297168453
1996-09-30,09/30/1996,94.493084738,88.68539834,83.006818791,77.611632469,72.694512936,5.6643531546,6.0037464357,6.2082477671,6.336321677,6.3815822437
1996-10-31,10/31/1996,94.707365753,89.306978478,83.982452666,78.763740873,74.059198884,5.4378408955,5.6622842846,5.8293908545,5.9638512109,6.0028191446
1996-11-29,11/29/1996,94.787507839,89.565134653,84.419700701,79.569305351,74.984514077,5.367962912,5.5026653135,5.6404954579,5.7057284169,5.7514684289
1996-12-31,12/31/1996,94.689867069,89.072717623,83.593870954,78.435181572,73.556874005,5.4563191848,5.7858548961,5.973332929,6.0766027435,6.1388617027
1997-01-31,01/31/1997,94.67486742,89.020211535,83.527803027,78.395277787,73.412340173,5.4871949108,5.8313137673,5.9996881511,6.0809973895,6.1781773435
1997-02-28,02/28/1997,94.582326685,88.713338021,83.122081993,77.871378325,72.915311309,5.5852572118,6.0044475923,6.1563710418,6.2485132431,6.3139708338
1997-03-31,03/31/1997,94.260101289,88.107233959,82.211622988,76.69153871,71.664091593,5.9112189926,6.3307772822,6.5231595425,6.6344700097,6.6709182984
1997-04-30,04/30/1997,94.360242835,88.357873902,82.6767699,77.26836357,72.285871941,5.8050357952,6.1887434745,6.3468466038,6.4427268774,6.4872748152
1997-05-30,05/30/1997,94.393309628,88.517349793,82.861349277,77.446513938,72.560569751,5.7858506952,6.1153351303,6.2552903153,6.3808249277,6.4079481002
1997-06-30,06/30/1997,94.546481651,88.715551222,83.208786977,77.806201668,72.972756436,5.6078603091,5.9867494117,6.1216507339,6.2737261257,6.3051350414
1997-07-31,07/31/1997,94.64693771,89.322817587,84.212781819,79.321765553,74.710618571,5.5016662686,5.6534051187,5.7222235632,5.7874767049,5.8277656044
1997-08-29,08/29/1997,94.441820313,88.90256324,83.443490806,78.268494216,73.595236378,5.6874557638,5.8653911235,6.0168667281,6.1130648398,6.1250852372
1997-09-30,09/30/1997,94.588750925,89.211043988,84.015792097,78.946757597,74.416085225,5.5631628996,5.7082671271,5.8055136284,5.91396385,5.9067246137
1997-10-31,10/31/1997,94.85267438,89.509679772,84.457190041,79.715058852,75.455790389,5.2990475853,5.556393877,5.6257094851,5.663912582,5.6293804068
1997-11-28,11/28/1997,94.668064426,89.190386529,84.090449799,79.231406446,74.99319119,5.4494869416,5.7042184642,5.7601249018,5.8080012583,5.7491567213
1997-12-31,12/31/1997,94.732839018,89.450656192,84.485113529,79.766833878,75.458603082,5.4109476974,5.5741520105,5.6249646784,5.6476914331,5.6286353082
1998-01-30,01/30/1998,94.981205205,90.005715163,85.319754712,80.682586101,76.676280218,5.1632615417,5.2576485496,5.2824905096,5.3588446226,5.3057410348
1998-02-27,02/27/1998,94.822944344,89.626851581,84.804212676,80.068104133,75.919309333,5.3304820026,5.4608004336,5.4841488279,5.5497129646,5.5039508086
1998-03-31,03/31/1998,94.823984966,89.571499118,84.613182621,79.969317194,75.79196234,5.3147802753,5.4991173188,5.5693371184,5.5958445347,5.5405226526
1998-04-30,04/30/1998,94.80986604,89.588392814,84.642395778,79.937222417,75.723721412,5.3296709985,5.5047617093,5.5527596377,5.5943828363,5.5585283289
1998-05-29,05/29/1998,94.804706722,89.621660904,84.718232464,80.024163066,76.033149431,5.3497700406,5.4562344128,5.5128744699,5.5596151117,5.4740163148
1998-06-30,06/30/1998,94.80284441,89.750826639,84.845983553,80.328389506,76.397732491,5.3370772857,5.399251191,5.477751206,5.4799307764,5.3813945113
1998-07-31,07/31/1998,94.738010589,89.722995553,84.886407307,80.272699818,76.08382426,5.4203392194,5.4147370226,5.4568903557,5.4897550229,5.4636960724
1998-08-31,08/31/1998,95.099313865,90.81256517,86.321588028,82.198989633,78.442861882,5.0248431341,4.8120345371,4.8985422515,4.9006793892,4.8586562018
1998-09-30,09/30/1998,95.534135774,91.806847332,87.782764611,84.169710665,80.469074743,4.5686559705,4.2741650735,4.3474703694,4.3054276813,4.343564626
1998-10-30,10/30/1998,95.7245502,91.994373045,87.855557162,83.992648824,79.91606197,4.3815431731,4.1607394787,4.3080020224,4.3550568057,4.4789580664
1998-11-30,11/30/1998,95.473981107,91.433079193,87.294518945,83.065285158,79.623662319,4.631642476,4.472016774,4.5252844784,4.6385829802,4.5596758151
1998-12-31,12/31/1998,95.659396192,91.371664424,87.103444123,82.999295683,79.490896403,4.4376259773,4.5179275801,4.5982595541,4.6552631681,4.5880394889
1999-01-29,01/29/1999,95.618627631,91.312430888,87.14366198,83.17669448,79.739084961,4.455837963,4.5255645326,4.5745383903,4.5956317276,4.523249365
1999-02-26,02/26/1999,95.226662698,90.29955257,85.477434464,80.92074527,77.06715105,4.8511487853,5.0810032744,5.2163010384,5.2816464088,5.2041578235
1999-03-31,03/31/1999,95.429497178,90.601736277,85.916712866,81.377008748,77.209649977,4.6654640735,4.9348404457,5.0689855891,5.1484088262,5.1672519574
1999-04-30,04/30/1999,95.409498787,90.4582111,85.710451911,81.183070281,76.83605262,4.7121145612,5.0072506534,5.1351575175,5.2080193469,5.264155436
1999-05-28,05/28/1999,95.128110814,89.818895293,84.702922091,79.876368212,75.414688574,4.9404251028,5.3394834229,5.5138610845,5.6057349806,5.6371846428
1999-06-30,06/30/1999,94.939986407,89.668159638,84.637899287,79.810940692,74.965804691,5.1783345063,5.4527222475,5.5646829351,5.6338810427,5.7564537879
1999-07-30,07/30/1999,94.825384976,89.46203387,84.327782688,79.206823556,74.359964036,5.2843485129,5.5525802446,5.6716010948,5.8197211676,5.9185639898
1999-08-31,08/31/1999,94.679886359,89.31271527,84.073440086,78.915385772,74.187840571,5.4519235103,5.6435850774,5.7826495847,5.9239071234,5.9648615757
1999-09-30,09/30/1999,94.769381562,89.514803473,84.397402056,79.27125842,74.519902656,5.3723808201,5.5459057491,5.6492932635,5.8033893109,5.8756398254
1999-10-29,10/29/1999,94.587026309,89.154102615,83.956127927,78.654450739,73.906278639,5.5196193869,5.7166979908,5.8132668748,5.9903403185,6.0408278724
1999-11-30,11/30/1999,94.385007516,88.813091428,83.56524551,78.402929737,73.544972329,5.7630054918,5.9236914142,5.984749375,6.0868916787,6.1387345387
1999-12-31,12/31/1999,94.292627563,88.422904433,82.970177345,77.722665648,72.64020559,5.8928630992,6.1435417061,6.2172874257,6.2962692283,6.3860339832
2000-01-31,01/31/2000,94.004504202,87.792471659,82.129858628,76.961889877,71.66571572,6.1658561689,6.500816452,6.5562977647,6.5464955831,6.6558601652
2000-02-29,02/29/2000,94.084869588,87.921770987,82.280836615,77.168314066,72.008792005,6.0972943104,6.4361366465,6.5010653053,6.4839727362,6.5640423182
2000-03-31,03/31/2000,93.911415381,88.054886196,82.691854717,77.83940828,73.154534125,6.2990817987,6.3867398422,6.3349695468,6.2587720583,6.2484974947
2000-04-28,04/28/2000,93.722407392,87.672675783,82.29006589,77.125550165,72.400976081,6.4479572767,6.5600224772,6.4854807423,6.480074054,6.4519374289
2000-05-31,05/31/2000,93.926806616,87.646445329,82.219413093,77.073746741,72.426518393,6.2654360046,6.5929565367,6.5319230618,6.519117107,6.448419962
2000-06-30,06/30/2000,93.822725616,88.230299048,83.031115212,78.005637667,73.502880253,6.3938258107,6.2781885617,6.1984923969,6.2054769168,6.1535398678
2000-07-31,07/31/2000,93.835935997,88.337714838,82.968466788,78.121240548,73.617252311,6.362229037,6.2001523981,6.2236524719,6.172705002,6.129173974
2000-08-31,08/31/2000,94.0569971,88.557609996,83.506170476,78.791354259,74.338615946,6.1269235348,6.0841787538,6.0193161894,5.9550941196,5.9275446232
2000-09-29,09/29/2000,94.012416034,88.893280691,83.84822761,79.218512455,74.829896067,6.1912954251,5.878628556,5.866703703,5.8160371265,5.7927057981
2000-10-31,10/31/2000,93.98397647,89.012267981,83.976676087,79.412480328,75.183556712,6.2045881334,5.8197991637,5.8210365511,5.7668163542,5.7016284302
2000-11-30,11/30/2000,94.335764926,89.505817749,84.727683596,80.30267973,76.381140135,5.8309800743,5.550932014,5.5343682985,5.48042626,5.3857362816
2000-12-29,12/29/2000,94.688159808,90.380419246,85.826128984,81.69221717,77.911045335,5.4283776592,5.0433099953,5.0856009571,5.0449199815,4.9865842997
2001-01-31,01/31/2001,95.455219019,91.276485253,86.841779248,82.486749945,78.482549588,4.6512959272,4.5638493147,4.7070435636,4.8100183824,4.8432237059
2001-02-28,02/28/2001,95.680833029,91.606640257,87.220347965,83.018251467,79.063133446,4.4152189416,4.3833212526,4.5619170898,4.6495581056,4.6958966574
2001-03-30,03/30/2001,95.953013351,91.965821886,87.609371433,83.38196955,79.363773673,4.1539169375,4.1819303005,4.4013680894,4.5372369309,4.6175031411
2001-04-30,04/30/2001,96.047374882,91.804592297,86.999311372,82.447179211,78.149417765,4.0328627887,4.2753932297,4.6380972372,4.8253087421,4.9336548761
2001-05-31,05/31/2001,96.281382636,91.92422608,87.081741087,82.313595383,77.973751972,3.7895212608,4.2160543073,4.6192021199,4.8625170926,4.9732333627
2001-06-29,06/29/2001,96.20686899,91.87738202,86.928498807,82.121983019,77.605353363,3.8775664052,4.229970634,4.6609620811,4.9173750416,5.065124628
2001-07-31,07/31/2001,96.60363965,92.733903376,88.108421222,83.555833095,79.174021738,3.4553767941,3.7718024032,4.2200691435,4.4944565746,4.6678810934
2001-08-31,08/31/2001,96.734805538,93.049554843,88.537205438,84.118015232,79.865447784,3.328811691,3.6117948371,4.0545414499,4.3207764096,4.4940747487
2001-09-28,09/28/2001,97.502780947,94.500418233,90.218803661,86.002851655,81.63851806,2.5151469537,2.8205687676,3.421702594,3.7620131326,4.0529383974
2001-10-31,10/31/2001,98.06347895,95.373889383,91.510557326,87.416480143,83.216628856,1.9555172624,2.3682670598,2.9598976443,3.3598578313,3.6724474232
2001-11-30,11/30/2001,97.975592266,94.488673668,89.990148056,85.510693059,81.455685923,2.0507984015,2.8422979453,3.5124586739,3.9105404571,4.0999741993
2001-12-31,12/31/2001,97.96900637,94.056618752,89.188301643,84.442820196,80.10549885,2.0519018871,3.0636628947,3.8105303014,4.2273891188,4.4389459128
2002-01-31,01/31/2002,97.74949791,93.905817917,89.196159537,84.384489695,79.778339655,2.2762123604,3.1482047589,3.8075962923,4.2417590978,4.5158884206
2002-02-28,02/28/2002,97.828519773,94.11256692,89.697727333,84.946955799,80.422781717,2.1954038242,3.0380917547,3.6208518844,4.0757877995,4.3550674265
2002-03-28,03/28/2002,97.324996445,92.871298864,87.791888343,82.737239357,77.84299375,2.6893287947,3.6776253449,4.3242397554,4.7245658636,5.0013045155
2002-04-30,04/30/2002,97.776456648,93.762355571,89.07294794,84.227660103,79.520556,2.2486367495,3.2159314768,3.8571505217,4.2941117449,4.5805825784
2002-05-31,05/31/2002,97.762858441,93.847196782,89.398785595,84.799653756,80.197591446,2.2687610463,3.1838376105,3.7320281679,4.1191469161,4.4111168759
2002-06-28,06/28/2002,98.067170599,94.381004598,90.117997144,85.662191884,81.253524778,1.9411165248,2.8796835102,3.458866796,3.8610320304,4.1473745748
2002-07-31,07/31/2002,98.291601263,95.653986514,91.807241437,87.660286901,83.380462264,1.7231602338,2.2216406417,2.8519046571,3.2902769129,3.6331325153
2002-08-30,08/30/2002,98.272676619,95.860548683,92.630715979,88.722898882,84.847165547,1.7472025926,2.108008108,2.5469943911,2.9872121615,3.2827744186
2002-09-30,09/30/2002,98.580465984,96.690288381,94.07600679,90.867651093,87.513564969,1.4297057761,1.6805588177,2.0337143949,2.3941530428,2.6689899435
2002-10-31,10/31/2002,98.672374502,96.733004783,93.816464063,90.369784957,86.607386135,1.336517232,1.663054689,2.1257195336,2.5297726277,2.8741267198
2002-11-29,11/29/2002,98.50900223,96.005141922,92.461946712,88.574069746,84.696219359,1.5063519376,2.0328523024,2.60767089,3.0291264637,3.3183478471
2002-12-31,12/31/2002,98.798679504,96.881103125,94.084280395,90.628087523,86.899217471,1.2085946668,1.582117735,2.0326402432,2.4618364226,2.8068850643
2003-01-31,01/31/2003,98.727969641,96.669302717,93.60660027,89.841517558,85.884461405,1.2837069962,1.6913971503,2.2003003252,2.6762416162,3.0416785297
2003-02-28,02/28/2003,98.77826688,97.019572263,94.366417002,90.948004773,87.247485333,1.2326347642,1.5108030077,1.9310674873,2.3704319423,2.7254421263
2003-03-31,03/31/2003,98.858850569,97.068746149,94.250069255,90.682560988,86.813552492,1.1445747092,1.4855018363,1.9721531887,2.4451279678,2.8250528647
2003-04-30,04/30/2003,98.853174817,97.09050782,94.228612428,90.57698328,86.548638284,1.1503004554,1.4763286105,1.9833548463,2.4725578455,2.8861098718
2003-05-30,05/30/2003,98.845649838,97.388866328,95.245601226,92.30795321,88.90008293,1.1642542943,1.3193000408,1.6207515317,1.9982596947,2.3505662303
2003-06-30,06/30/2003,98.963242736,97.431051196,95.024178318,91.890321919,88.237139138,1.0393215968,1.2994811606,1.6997417321,2.1143618293,2.5001047975
2003-07-31,07/31/2003,98.78205164,96.593420197,93.22504456,89.083281969,84.518057668,1.2254261304,1.7353552473,2.3363258619,2.887984527,3.3604168087
2003-08-29,08/29/2003,98.714864761,96.142307429,92.627035117,88.351317326,83.881451225,1.2829199759,1.9589855616,2.5459956868,3.0898778689,3.5114653681
2003-09-30,09/30/2003,98.948118959,97.11302006,94.231130492,90.683110716,86.57675409,1.0545632238,1.4627327855,1.9806529485,2.4466523327,2.8796209271
2003-10-31,10/31/2003,98.774116165,96.417118929,93.033432992,89.164635984,84.79626376,1.2368484504,1.8218252486,2.4048459876,2.8651796775,3.2947633454
2003-11-28,11/28/2003,98.563457976,95.991360694,92.542622959,88.660463174,84.415893076,1.4351642936,2.0372274337,2.5763035785,3.0027333204,3.3845807533
2003-12-31,12/31/2003,98.776807925,96.391977936,93.133138263,89.248801194,84.938315091,1.2273720043,1.8373602135,2.3735049028,2.8416086923,3.2613238749
2004-01-30,01/30/2004,98.775228253,96.43234352,93.16832039,89.427166704,85.281067562,1.2256181671,1.8114634763,2.3544473676,2.7898201327,3.1808682377
2004-02-27,02/27/2004,98.855775773,96.767343452,93.762306305,90.153510631,86.177824366,1.1445493354,1.6385413665,2.1429945981,2.5860934902,2.9718890979
2004-03-31,03/31/2004,98.860938637,96.901752178,94.170728856,90.696152516,86.900491054,1.1455983546,1.573629246,2.0038561499,2.4397102622,2.8065921098
2004-04-30,04/30/2004,98.411170176,95.500898529,91.684461548,87.554218988,83.308708394,1.6059870677,2.3080500201,2.8939090815,3.320524217,3.6503416899
2004-05-28,05/28/2004,98.196912095,95.054651228,91.044242352,86.796038935,82.451026959,1.8047083753,2.5255303356,3.118942196,3.532970474,3.855088844
2004-06-30,06/30/2004,98.008025726,94.795434222,90.963354583,86.914558992,82.641893751,2.0120815507,2.6724470049,3.1600009697,3.5037160346,3.8109805841
2004-07-30,07/30/2004,97.970588405,94.815375911,91.076548283,87.149208278,82.948060277,2.0559198163,2.6582883532,3.1128188075,3.4340083551,3.7350178765
2004-08-31,08/31/2004,98.074908964,95.336971036,92.13251077,88.496677711,84.551159096,1.9438622124,2.3876253423,2.7314104404,3.0572235156,3.3544298831
2004-09-30,09/30/2004,97.865157412,94.944373694,91.762774239,88.13386409,84.405763327,2.1579599571,2.5975085259,2.8706926258,3.1556722643,3.3888330132
2004-10-29,10/29/2004,97.806731593,95.051423095,91.951603137,88.427244398,84.760046006,2.2055926686,2.5306739603,2.791827437,3.068446712,3.3032981164
2004-11-30,11/30/2004,97.410417756,94.205474047,90.716952051,86.975792235,83.090158468,2.6237022582,2.9845947597,3.2475315599,3.4909001161,3.7028493447
2004-12-31,12/31/2004,97.295816714,94.098904397,90.755736106,87.092511986,83.431662311,2.748950634,3.0495441721,3.233283665,3.452617175,3.6208619425
2005-01-31,01/31/2005,97.106153218,93.696899642,90.279693977,86.76171916,83.139509421,2.9365442792,3.2552542714,3.4085875602,3.5501171275,3.6950276663
2005-02-28,02/28/2005,96.803734957,93.100946877,89.365251452,85.61985037,81.832198513,3.2484608181,3.5742915612,3.7445226827,3.881325822,4.0121862897
2005-03-31,03/31/2005,96.646102635,92.775344101,88.905725433,85.061760798,81.25562762,3.4114305665,3.7546067969,3.9162117919,4.0420464593,4.1491284547
2005-04-29,04/29/2005,96.695035901,93.03127227,89.447483903,85.918139296,82.356714366,3.3700451387,3.6067836304,3.7105063071,3.7891896325,3.8779541194
2005-05-31,05/31/2005,96.685722274,93.153567048,89.776954709,86.420554178,83.072353491,3.3704444133,3.546039804,3.5947291967,3.6511170285,3.7132339547
2005-06-30,06/30/2005,96.569992273,93.05630224,89.710781471,86.38560045,83.216000525,3.4902132023,3.6032096802,3.6160055044,3.6562254568,3.672598352
